,User,Date,Tweets
305,Mashable,2019-11-06 20:13:26, 
306,Mashable,2019-11-06 20:11:13, Your mom needs this She cant lose one of these in a couch cushion 
307,Mashable,2019-11-06 20:09:33,Who else needs a dog button command center so they can talk to their pup 
308,Mashable,2019-11-06 20:06:32,New rules in China place limits on daily gaming time for minors
309,Mashable,2019-11-06 20:04:00,Scientists made an enzyme that can eat plastic 
310,Mashable,2019-11-06 19:54:00,Reebok is going ecofriendly with these minimalist plantbased shoe 
311,Mashable,2019-11-06 19:47:23,Nobody     People listening to death metal on the subway 
312,Mashable,2019-11-06 19:46:04,Sex toy designers react to the wild sex toy in Watchmen 
313,Mashable,2019-11-06 19:34:00,This wearable chair allows you to sit anywhere at any time 
314,Mashable,2019-11-06 19:30:47,Signal could make NBAs tampering problem even harder to solve 
315,Mashable,2019-11-06 19:09:32,Elon Musk announces Tesla cybertruck reveal date with Blade Runner reference 
316,Mashable,2019-11-06 19:04:00,A fishermans dream kayak is here  and it has wings 
317,Mashable,2019-11-06 18:47:44,New rules in China place limits on daily gaming time for minors
318,Mashable,2019-11-06 18:47:00,Who needs a car when you can use this bionic suit instead 
319,Mashable,2019-11-06 18:38:05,Last Christmas wants to give you its heart but its dead on arrival
320,Mashable,2019-11-06 18:37:00,This artist uses magnifying glasses and mirrors to paint with the sun 
321,Mashable,2019-11-06 18:17:00,Spraying this material on desert sand will turn it into fertile land 
322,Mashable,2019-11-06 18:15:37,Last Christmas wants to give you its heart but its dead on arrival
323,Mashable,2019-11-06 18:07:00,The Boston Dynamics robots just keep getting more and more terrifying 
324,Mashable,2019-11-06 17:48:32,Cyclist who was fired for flipping off Trumps motorcade won a Virginia election 
325,Mashable,2019-11-06 17:47:00,This color is darker than Vantablack 
326,Mashable,2019-11-06 17:37:00,This is the smart tech weve been waiting for 
327,Mashable,2019-11-06 17:34:00,We are thoroughly creeped out by these robots 
328,Mashable,2019-11-06 17:26:53,Yubico unveils security key with builtin fingerprint reader  via 
329,Mashable,2019-11-06 17:17:00,This is a lifesaver for any last minute essaysresumes you have to print 
330,Mashable,2019-11-06 17:07:00,And now were crying 
331,Mashable,2019-11-06 16:53:05,Xiaomis 108megapixel beast comes to Europe as Mi Note 10 
332,Mashable,2019-11-06 16:47:00,Can I be her when I grow up 
333,Mashable,2019-11-06 16:38:05,15 years later we finally know the truth 
334,Mashable,2019-11-06 16:37:00,Gonna need all the tech in the world to keep my plants alive this winter 
335,Mashable,2019-11-06 16:18:48,4 reasons not to freak out about the latest scary screen time study 
336,Mashable,2019-11-06 16:17:00,Meet the mini treadmill that folds up for userconvenience 
337,Mashable,2019-11-06 16:07:00,Gonna take a few weeks off to watch ALL of The Simpsons 
