,0,0
143,"Why cant we capitalize on Trumps trade war debacle, climate change denial, double deficits attempt to over throw aca AND hold impeachment hearings at the same time. We can multitask. Media help us out balance your coverage it's not all impeachment #RESIST #impeachtrump2019-05-30 23:38:49+00:000",2019-05-30
144,"U.S.-EU Talks Struggle, Threatening a New Front in Trade War https://finance.yahoo.com/news/u-eu-trade-talks-stumble-040001528.html?soc_src=social-sh&soc_trk=tw … via @YahooFinance2019-05-30 23:38:48+00:000",2019-05-30
145,Can’t you read? There’s not going to be a wall. Just a trade war.2019-05-30 23:38:47+00:000,2019-05-30
146,They are fighting omg against the Trump tariffs. You would too as the leader of any country whose exports suddenly got 10-25% more expensive in your largest export market. That’s what a trade war is.2019-05-30 23:38:22+00:000,2019-05-30
147,"Trump intensifies his global trade war, yen crosses on the slide https://www.forexlive.com/news/!/trump-intensifies-his-global-trade-war-yen-crosses-on-the-slide-20190530 …2019-05-30 23:38:08+00:002",2019-05-30
148,"Yeah, hurting American farmers further by igniting a trade war with Mexico is a really great way for him to increase his abysmal poll numbers... bless your heart2019-05-30 23:38:08+00:000",2019-05-30
149,Trade war is changing manufacturers in hard-to-reverse ways https://bingpedia.com/trade-war-is-changing-manufacturers-in-hard-to-reverse-ways/ …2019-05-30 23:37:57+00:000,2019-05-30
150,"@erichweiner you guys have a portfolio company connected to this industry, what do you think? Is Mastercraft a good value at <8X forward earnings? Any worries about demand here? Trade war hurting margins? Any unforeseen secular shifts?2019-05-30 23:37:27+00:000",2019-05-30
151,"Trade War Starts Changing Manufacturers in Hard-to-Reverse Ways https://www.nytimes.com/2019/05/30/business/economy/trump-tariff-manufacturer.html … Important to note that in response to the high tariffs imposed on China, many US tech companies have had to reroute business through Mexico. This will kill US industry.https://twitter.com/realDonaldTrump/status/1134240653926232064 …2019-05-30 23:37:25+00:000",2019-05-30
152,"Here's why China's trade war threat to restrict rare earth minerals – such as cerium, europium and lutetium – is so serious. https://cnb.cx/2W42jmO2019-05-30 23:37:17+00:000",2019-05-30
153,"Cool. Because a trade war with our biggest trading partner wasn't enough, you're starting one with our third biggest.2019-05-30 23:36:59+00:00454",2019-05-30
154,China accuses US of 'economic terrorism' as trade war tensions escalate https://www.cnn.com/2019/05/30/asia/china-us-peoples-daily-trade-war-intl/index.html …2019-05-30 23:36:55+00:001,2019-05-30
155,Dude could cut illegal immigration off now with his delegated (from the legislature) and inherent (executive) powers but is going to try to start a trade war and sink the New NAFTA instead https://twitter.com/realDonaldTrump/status/1134240653926232064 …2019-05-30 23:36:41+00:000,2019-05-30
156,"The trade war, and at least the possibility that it could derail the Mellanox acquisition, appears to be weighing especially hard on this chip name. It’s a bummer, but, hopefully, this too shall pass.2019-05-30 23:36:22+00:000",2019-05-30
157,"Fox host, Chinese state TV anchor face off over trade war https://www.tnp.sg/news/world/fox-host-chinese-state-tv-anchor-face-over-trade-war?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1559256291 …2019-05-30 23:36:09+00:000",2019-05-30
158,MOAR TRADE WAR #ES_F PLUNGESpic.twitter.com/MVO3ouXH5D2019-05-30 23:36:02+00:001,2019-05-30
159,"Lol oh Donny, still trying to strong arm people like you did in the 80s and 90s. And now you want to fight a trade war on two fronts, with China and Mexico. We, the American people, will suffer for your arrogance.2019-05-30 23:35:25+00:000",2019-05-30
160,"Ah, a trade war with Mexico. How many dimensions is this chess game now?2019-05-30 23:35:14+00:001",2019-05-30
161,"U.S-China trade war, tumitindi! https://rmn.ph/u-s-china-trade-war-tumitindi/ …2019-05-30 23:35:03+00:000",2019-05-30
162,Only five Dow #stocks have gained in May as trade war drags on http://ow.ly/7qnr30oR60z2019-05-30 23:35:03+00:000,2019-05-30
163,"That is sick! Those tariffs will never be removed because someone is going to make tons of money off your stupid trade war. Shame on you, why don't you try being a patriot?2019-05-30 23:35:00+00:000",2019-05-30
164,"U.S-China trade war, tumitindi! https://rmn.ph/u-s-china-trade-war-tumitindi/ … via @rmnnetworks2019-05-30 23:34:51+00:000",2019-05-30
165,"Yay, more taxes Americans pay to purchase goods from the two countries that produce a vast majority of our goods. #tariffs #tradewar #merikkka2019-05-30 23:34:47+00:001",2019-05-30
166,China must not know they are dealing with the world’s greatest deal maker!!!! China accuses US of 'economic terrorism' as trade war tensions escalate https://www.cnn.com/2019/05/30/asia/china-us-peoples-daily-trade-war-intl/index.html …2019-05-30 23:34:32+00:000,2019-05-30
167,"Trade War Starts Changing Manufacturers in Hard-to-Reverse Ways, via @nytimeshttps://nyti.ms/2KeXBQI2019-05-30 23:32:48+00:000",2019-05-30
168,Trump Is Winning His Trade War With China. Here&apos;s Why That Might Not Last2019-05-30 23:32:41+00:000,2019-05-30
169,How soybeans became China's most powerful weapon in Trump's trade war http://theconversation.com/how-soybeans-became-chinas-most-powerful-weapon-in-trumps-trade-war-118088?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/eKvi5BdZP42019-05-30 23:32:33+00:001,2019-05-30
170,"Trade war is stupid, says Dr Mahathir http://www.msn.com/en-my/money/topstories/trade-war-is-stupid-says-dr-mahathir/ar-AAC8ELs?ocid=ob-tw-enmy-538 …2019-05-30 23:32:23+00:000",2019-05-30
171,"Who better to do Putin’s bidding than @realDonaldTrump? @HillaryClinton wouldn’t have alienated our allies, pulled us out of important international treaties or started a trade war. Putin wanted someone to destabilize the world & he got it.2019-05-30 23:32:12+00:000",2019-05-30
172,Trade War Starts Changing Manufacturers in Hard-to-Reverse Ways https://www.nytimes.com/2019/05/30/business/economy/trump-tariff-manufacturer.html …2019-05-30 23:32:07+00:000,2019-05-30
173,"China makes next move in trade war, reportedly halting US soy purchases https://www.cnbc.com/2019/05/30/china-makes-next-move-in-trade-war-reportedly-halting-us-soy-purchases.html …2019-05-30 23:31:59+00:000",2019-05-30
174,"Hoy #30May la volatilidad en el mercadono fue estimulada por ""nerviosismo"" de compras, más bien por depresión en cuanto a comprás por parte de los países consumidores de #petroleo . Una de 4% en los por angustias de #economia #Economic por el #tradewar #oilgaspic.twitter.com/67XluM5yQh2019-05-30 23:31:25+00:000",2019-05-30
175,Your trade war is going to derail the Obama recovery.2019-05-30 23:31:18+00:000,2019-05-30
176,"Let's see, trade war with China which will cost the American family over $800 per year, Kim Jong Un still firing missles, Russia still interfering with elections, and none of our former allies trust the US anymore. Great foreign policy there. Stupid man.2019-05-30 23:30:12+00:000",2019-05-30
177,Maybe it would be prudent to bear in mind that the plight of the farmers and ranchers is caused by your idiot president’s trade war with China? The Mueller report is vitally important for the long term future of the American democracy.2019-05-30 23:29:55+00:000,2019-05-30
178,". @RaderFarming and @reidt1987 visited with @vicenews today to discuss the #plant19 rain problems, trade war and other issues impacting farmers. Story to air on Friday, May 31 at 6:30pm on @HBO @ILFarmBureau #twillpic.twitter.com/1reLeGLWld2019-05-30 23:29:52+00:000",2019-05-30
179,When a Checkers player goes against a Go Master.... #tradewar #china #strategy Rare earths could be the next front in the US-China trade war. Here's what you should know @CNNhttps://cnn.it/2QynBrl2019-05-30 23:29:46+00:000,2019-05-30
180,China accuses US of 'economic terrorism' as trade war tensions escalate https://www.cnn.com/2019/05/30/asia/china-us-peoples-daily-trade-war-intl/index.html …2019-05-30 23:29:44+00:000,2019-05-30
181,"from corn, wheat ...and now cotton -and a trade war - tough time to be a farmer and they need support asap https://twitter.com/business/status/1134238160479801344 …2019-05-30 23:29:41+00:000",2019-05-30
182,"Dude you need a goal to win this trade war without a deal from China get the DOW to 28K (all in the third quarter), unemployment rates have to drop .1-.2 the US dollar index must go up to 100, you want bond yields above 3, and you want gdp at about between 3.5 and 4.2019-05-30 23:29:33+00:001",2019-05-30
183,Let’s assume we leave with no deal; Britain’s exports to the EU represent 13% of our GDP. The rest of the EU’s exports to Britain represent just 3% of its GDP. Neither side would win from a trade war. But we would be hit proportionately much harder.1/42019-05-30 23:29:33+00:000,2019-05-30
184,Rare earths could be next front in US-China trade war http://bit.ly/2I7NURF2019-05-30 23:29:05+00:000,2019-05-30
185,"What Trade War? #Africa Sidesteps Tariffs, Starts Free-Trade Pact #TRALAChttps://www.bloomberg.com/news/articles/2019-05-30/as-trump-and-xi-battle-over-trade-africa-moves-to-ban-tariffs …2019-05-30 23:28:33+00:000",2019-05-30
186,US China Trade War Explained -Who Needs Who? https://youtu.be/DxN12jzHrqI via @YouTube2019-05-30 23:28:11+00:000,2019-05-30
187,"His failing trade war, lies, taxes, and Russian involvement won't really help him. He also doesn't have Hillary Clinton to go against. There are other candidates besides Joe Biden that could easily beat him.2019-05-30 23:28:06+00:000",2019-05-30
188,Changing #Globalization is possible Will it impact #inequalities? Trade War Starts Changing Manufacturers in Hard-to-Reverse Ways https://www.nytimes.com/2019/05/30/business/economy/trump-tariff-manufacturer.html …2019-05-30 23:27:53+00:000,2019-05-30
189,"CNN’s Dana Bash pushed Republican Iowa Sen. Joni Ernst to attack President Donald Trump’s trade war with China, but Ernst didn’t exactly play along. Sorry Dana, your job as others at CNN on the cutting board from Jeff Zucker next month. Iowa public just cut off CNN of you2019-05-30 23:27:38+00:000",2019-05-30
190,"Why are we in this position, America can't make anything cheap. They want to make China the Scapegoat. China accuses the US of 'economic terrorism' and says it is not afraid of a trade war http://a.msn.com/00/en-au/AAC8icL?ocid=st …2019-05-30 23:27:30+00:000",2019-05-30
191,#Boeing737 #boeing737max8 #boeing777 #boeing #airfoce #USMCA #tradewar #HuaweiFacts #huaweiban #Pilot #pilotunion #RKelly #Sesame50 #johnrose #JohnMcCainhttps://twitter.com/Daniell57078355/status/1114089145461174273 …2019-05-30 23:27:09+00:000,2019-05-30
192,Trump’s trade war is forcing American manufacturers to move production out of China — and into Mexico instead of the US https://www.rawstory.com/2019/05/trumps-trade-war-is-forcing-american-manufacturers-to-move-production-out-of-china-and-into-mexico-instead-of-the-us/#.XPBmtsD_eU0.twitter …2019-05-30 23:26:57+00:000,2019-05-30
193,Trump’s trade war is forcing American manufacturers to move production out of China — and into Mexico instead of the US https://www.rawstory.com/2019/05/trumps-trade-war-is-forcing-american-manufacturers-to-move-production-out-of-china-and-into-mexico-instead-of-the-us/ …2019-05-30 23:26:45+00:000,2019-05-30
194,CNBC: A single oil tanker could become a factor in both the China trade war and Iran tensions. https://www.cnbc.com/2019/05/30/a-single-oil-tanker-could-become-a-factor-in-both-the-china-trade-war-and-iran-tensions.html … via @GoogleNews2019-05-30 23:26:44+00:000,2019-05-30
195,Deep insight on China’s long term strategy and response to trade war pressure. #china #longterm #strategy #pressure #trumphttps://lnkd.in/fDGebzW2019-05-30 23:26:13+00:001,2019-05-30
196,Is This China's Biggest Weapon In The Trade War? | Zero Hedge https://www.zerohedge.com/news/2019-05-30/chinas-biggest-weapon-trade-war …2019-05-30 23:25:44+00:000,2019-05-30
197,China accuses US of 'economic terrorism' as trade war tensions escalate @CNNI https://cnn.it/ chin afeels the heat2019-05-30 23:25:39+00:000,2019-05-30
198,TSX Ends Lower For 3rd Straight Session On Trade War Worries - http://www.latestcommentary.com/tsx-ends-lower-for-3rd-straight-session-on-trade-war-worries/ … #LatestComments2019-05-30 23:25:31+00:000,2019-05-30
199,Trade War Starts Changing Manufacturers in Hard-to-Reverse Ways https://www.nytimes.com/2019/05/30/business/economy/trump-tariff-manufacturer.html …2019-05-30 23:25:28+00:000,2019-05-30
