,0,1
126,['Voices in Data Storage Podcast  Ep 19 Host  speaks with Eric Bednash  of  Syste '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
127,['Voices in DevOps Podcast  Ep 8 A Conversation with host Jon Collins  amp guest Christina Noren  of '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
128,['CIO Speaks Podcast  Episode 6 Part II  Host Steve Ginsberg  speaks with Bill Norton of  about '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
129,['Enabling Digital Transformation with Hybrid Cloud Data Management a GigaOm Market Landscape Report on managing '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
130,['RT  The possibility of building an AGI is the topic on this  AIMinute with  AI artificialintelligence AGI'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
131,['RT  Considering what makes us human is the topic on this  AIMinute with  AI artificialintelligence HumanUn'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
132,['In this episode of Voices in Cloud Podcast  Episode 10 Host  speaks with  of  a '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
133,['Live WEBINAR GigaOm Analyst  and  Dan DOraziodiscuss why a dual approach to analytics '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
134,['Analyst  examines key vendors in the datalake space along w storage amp query technologies in this Gig '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
135,['GigaOm Voices in Data Storage podcast  and enterprise IT community members discuss news market and t '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
136,['CIO Speaks Podcast  Episode 6 Part II  Host Steve Ginsberg  speaks with Bill Norton of  about '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
137,['Voices in Data Storage Podcast  Ep 19 Host  speaks with Eric Bednash  of  Syste '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
138,['Voices in DevOps Podcast  Ep 8 A Conversation with host Jon Collins  amp guest Christina Noren  of '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
139,['Enabling Digital Transformation with Hybrid Cloud Data Management a GigaOm Market Landscape Report on managing '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
140,['RT  A must listen to podcast w  head of advisory CISOs  w  on her 30 yrs in IT amp security'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
141,['RT  6 key digital technologies being adopted by digital factories through 2020   via  AI Emerging'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
142,['RT  ICYMI Spectralinks Andrew Duncan was featured on a webinar with    to evaluate the cl'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
143,['Jon Collins  speaks w CXOs and IT leaders about scaling DevOps in the real world and in the enterprise e '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
144,['WEBINAR 724 Explore the continuoustesting in enterprise organizations today with Analyst Jon Collins and Joanna '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
145,['Analyst  examines key vendors in the datalake space along w storage amp query technologies in this Gig '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
146,['In this episode of Voices in Cloud Podcast  Episode 10 Host  speaks with  of  a '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
147,['Jon Collins  chats w CXOs and IT leaders about scaling DevOps in the real world amp in the enterprise envi '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
148,['Live WEBINAR GigaOm Analyst  and  Dan DOraziodiscuss why a dual approach to analytics '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
149,['RT  AIs impact on financing and investing is the topic on this  AIMinute with  Topics AI artificialintelli'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
150,['Enabling Digital Transformation with Hybrid Cloud Data Management a GigaOm Market Landscape Report on managing '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
151,['GigaOm Voices in Data Storage podcast  amp enterprise IT community members talk news market and tech t '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
152,['WEBINAR 724 Explore the continuoustesting in enterprise organizations today with Analyst Jon Collins and Joanna '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
153,['CIO Speaks Podcast  Episode 6 Part II  Host Steve Ginsberg  speaks with Bill Norton of  about '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
154,['Voices in DevOps Podcast  Ep 8 A Conversation with host Jon Collins  amp guest Christina Noren  of '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
155,['Voices in Data Storage Podcast  Ep 19 Host  speaks with Eric Bednash  of  Syste '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
156,['Host  and Ed Featherston  of  discuss blockchain technology on Episode 9 of G '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
157,['Analyst  examines key vendors in the datalake space along w storage amp query technologies in this Gig '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
158,['Jon Collins  chats w CXOs and IT leaders about scaling DevOps in the real world amp in the enterprise envi '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
159,['GigaOm Voices in Data Storage podcast  amp enterprise IT community members talk news market and tech t '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
160,['WEBINAR 724 Explore the continuoustesting in enterprise organizations today with Analyst Jon Collins and Joanna '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
161,['Voices in DevOps Podcast  Ep 8 A Conversation with host Jon Collins  amp guest Christina Noren  of '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
162,['Enabling Digital Transformation with Hybrid Cloud Data Management a GigaOm Market Landscape Report on managing '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
